 space counts 1-10  mean space count
         991         991         992         991         991         991         991         992         992         992   991.40002      -32768.000    
         991         990         990         991         991         991         991         991         991         991   990.79999      -32768.000    
         992         991         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         992         992         991         991         991         991         991         991         991         991   991.20001      -32768.000    
         991         991         991         991         992         992         991         992         991         991   991.29999      -32768.000    
         991         991         991         991         992         991         992         992         991         991   991.29999      -32768.000    
         991         991         991         991         991         991         992         992         991         991   991.20001      -32768.000    
         991         991         991         990         991         991         991         991         991         991   990.90002      -32768.000    
         991         992         991         992         991         991         992         992         991         991   991.40002      -32768.000    
         991         991         990         991         992         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         991         991         992         991         991         991         990   991.00000      -32768.000    
         991         990         991         991         991         991         991         991         991         991   990.90002      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         991         992         991         991         991         991         991         991         991   991.09998      -32768.000    
         992         991         991         991         991         991         991         991         990         991   991.00000      -32768.000    
         991         991         991         991         992         991         992         991         991         991   991.20001      -32768.000    
         991         991         991         992         991         992         992         991         991         991   991.29999      -32768.000    
         991         991         991         991         991         991         991         992         992         992   991.29999      -32768.000    
         991         992         991         991         992         992         992         991         991         991   991.40002      -32768.000    
         991         991         991         991         992         991         991         991         990         991   991.00000      -32768.000    
         992         991         991         991         991         992         991         991         991         991   991.20001      -32768.000    
         991         991         991         991         991         992         991         992         992         991   991.29999      -32768.000    
         991         991         990         990         992         992         992         991         991         991   991.09998      -32768.000    
         991         992         992         991         991         991         991         991         991         990   991.09998      -32768.000    
         991         991         990         991         992         992         991         991         991         991   991.09998      -32768.000    
         991         991         990         991         991         991         990         990         991         991   990.70001      -32768.000    
         991         991         991         991         991         992         991         991         991         991   991.09998      -32768.000    
         990         991         990         992         991         991         991         991         991         991   990.90002      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         992         991         991         992         992         991         991         991         991   991.29999      -32768.000    
         991         991         991         991         991         990         991         991         991         991   990.90002      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         991         992         991         992         992         992         991   991.40002      -32768.000    
         991         990         991         991         992         991         991         991         991         991   991.00000      -32768.000    
         991         992         991         991         991         991         992         992         991         991   991.29999      -32768.000    
         991         991         990         991         991         991         991         992         990         991   990.90002      -32768.000    
         991         991         991         991         991         992         991         991         992         991   991.20001      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         992         991         991         991         991         992         991         992         992         991   991.40002      -32768.000    
         991         991         991         991         992         990         991         991         991         991   991.00000      -32768.000    
         991         992         990         990         991         991         992         992         992         991   991.20001      -32768.000    
         991         991         991         991         992         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         992         992         991         991         991         991         991   991.20001      -32768.000    
         991         992         992         991         992         991         991         992         991         991   991.40002      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         992         991         992         991         991         991         991         991         991         992   991.29999      -32768.000    
         992         991         990         991         992         992         991         991         991         991   991.20001      -32768.000    
         990         991         991         991         991         991         992         991         991         991   991.00000      -32768.000    
         992         992         991         991         991         991         991         990         991         991   991.09998      -32768.000    
         992         992         992         991         991         992         991         992         991         991   991.50000      -32768.000    
         991         991         991         991         992         991         992         992         992         992   991.50000      -32768.000    
         992         992         991         991         991         991         992         991         991         991   991.29999      -32768.000    
         992         991         990         990         992         991         992         991         991         991   991.09998      -32768.000    
         991         991         991         991         990         991         991         991         992         991   991.00000      -32768.000    
         991         991         991         990         991         991         991         991         991         991   990.90002      -32768.000    
         991         991         991         991         990         991         991         992         991         992   991.09998      -32768.000    
         991         991         991         991         991         991         992         991         991         991   991.09998      -32768.000    
         991         991         991         992         992         992         992         992         991         992   991.59998      -32768.000    
         992         991         991         991         991         992         992         991         991         991   991.29999      -32768.000    
         992         991         992         991         991         991         991         991         991         992   991.29999      -32768.000    
         992         992         991         991         991         991         991         992         992         992   991.50000      -32768.000    
         992         992         992         991         991         991         991         991         992         992   991.50000      -32768.000    
         991         991         991         991         992         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         991         992         991         992         991         992         991   991.29999      -32768.000    
         991         991         991         991         992         991         992         992         991         991   991.29999      -32768.000    
         991         992         992         992         991         991         991         991         991         992   991.40002      -32768.000    
         991         992         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         992         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         992         991         991         991         992         991         991         991         991   991.20001      -32768.000    
         991         991         991         991         991         991         991         991         991         992   991.09998      -32768.000    
         991         991         990         991         991         992         991         991         991         991   991.00000      -32768.000    
         991         991         991         991         991         991         992         992         991         991   991.20001      -32768.000    
         992         991         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         990         991         991         991         991         991         991         991         992         992   991.09998      -32768.000    
         991         991         990         991         991         991         991         992         991         991   991.00000      -32768.000    
         992         991         991         991         991         992         992         991         992         991   991.40002      -32768.000    
         991         991         991         991         992         991         992         992         992         992   991.50000      -32768.000    
         991         991         991         991         991         991         991         992         992         991   991.20001      -32768.000    
         992         991         991         992         991         990         992         991         992         992   991.40002      -32768.000    
         991         991         991         991         991         992         992         992         992         991   991.40002      -32768.000    
         991         991         992         992         992         992         991         991         991         990   991.29999      -32768.000    
         992         991         991         991         990         992         991         992         992         991   991.29999      -32768.000    
         991         991         991         991         991         991         992         991         991         991   991.09998      -32768.000    
         991         990         992         991         991         991         991         991         992         991   991.09998      -32768.000    
         991         991         991         991         991         991         991         991         991         992   991.09998      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         992         992         991         991         992         991         991         991         991         991   991.29999      -32768.000    
         991         992         991         991         992         992         991         991         992         991   991.40002      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         992         991         991         992         991         991         991         991         991   991.20001      -32768.000    
         992         991         991         991         991         992         991         991         991         991   991.20001      -32768.000    
         991         992         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         991         990         992         991         991         991         991         991         992   991.09998      -32768.000    
         991         991         991         992         991         992         991         991         991         991   991.20001      -32768.000    
         991         991         991         991         992         991         992         991         991         991   991.20001      -32768.000    
         992         992         992         991         991         991         990         991         991         992   991.29999      -32768.000    
         991         991         991         991         991         991         992         992         991         991   991.20001      -32768.000    
         991         992         991         992         992         992         991         992         992         991   991.59998      -32768.000    
         992         992         991         991         991         990         992         991         992         991   991.29999      -32768.000    
         991         991         991         990         990         991         991         992         992         991   991.00000      -32768.000    
         991         991         992         991         991         992         990         992         991         992   991.29999      -32768.000    
         992         992         991         991         991         991         991         991         991         991   991.20001      -32768.000    
         992         991         991         992         992         991         992         991         991         991   991.40002      -32768.000    
         991         991         992         991         992         991         991         991         991         992   991.29999      -32768.000    
         992         992         992         991         992         991         991         991         991         991   991.40002      -32768.000    
         991         991         991         991         991         991         992         991         992         992   991.29999      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         992         991         991         992         992         992         992         992         991         991   991.59998      -32768.000    
         991         991         991         991         991         991         991         991         992         991   991.09998      -32768.000    
         992         991         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         991         992         991         991         991         991         991   991.09998      -32768.000    
         991         991         992         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         991         992         991         992         991         992         990   991.20001      -32768.000    
         992         992         992         992         991         991         991         991         991         991   991.40002      -32768.000    
         991         992         991         991         991         991         992         991         991         991   991.20001      -32768.000    
         991         991         991         990         991         991         991         991         991         991   990.90002      -32768.000    
         992         991         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         992         991         991         991         991         992         992         991         991         991   991.29999      -32768.000    
         991         992         991         991         992         991         991         991         991         992   991.29999      -32768.000    
         991         991         991         991         991         991         991         991         992         992   991.20001      -32768.000    
         992         992         991         991         991         992         992         992         992         991   991.59998      -32768.000    
         992         992         992         991         992         991         990         991         991         991   991.29999      -32768.000    
         991         992         991         991         992         991         992         991         991         991   991.29999      -32768.000    
         991         992         991         991         991         991         991         991         992         991   991.20001      -32768.000    
         991         990         991         991         992         991         992         991         991         992   991.20001      -32768.000    
         992         991         991         992         991         991         991         992         992         991   991.40002      -32768.000    
         991         992         991         991         992         992         991         991         991         990   991.20001      -32768.000    
         992         991         992         991         991         991         992         991         991         991   991.29999      -32768.000    
         992         991         991         992         991         992         992         991         991         991   991.40002      -32768.000    
         991         992         991         991         991         991         992         991         991         991   991.20001      -32768.000    
         992         991         991         991         992         991         991         991         991         991   991.20001      -32768.000    
         991         991         990         992         991         991         991         991         991         991   991.00000      -32768.000    
         991         992         991         991         991         991         991         992         991         992   991.29999      -32768.000    
         992         991         991         991         992         991         991         991         991         991   991.20001      -32768.000    
         991         990         991         991         991         991         991         991         991         991   990.90002      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         992         991         991         992         991         991         991         991         991         991   991.20001      -32768.000    
         991         992         991         991         991         991         992         992         991         991   991.29999      -32768.000    
         991         991         990         991         991         990         991         991         991         991   990.79999      -32768.000    
         991         991         991         991         992         991         992         992         991         991   991.29999      -32768.000    
         990         991         991         992         992         991         992         992         991         991   991.29999      -32768.000    
         991         992         991         991         991         990         991         991         992         991   991.09998      -32768.000    
         991         991         991         991         991         991         991         991         991         990   990.90002      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         991         991         991         991         992         991         991   991.09998      -32768.000    
         991         992         991         992         991         991         992         991         992         992   991.50000      -32768.000    
         991         991         991         991         992         991         992         992         991         991   991.29999      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         992         991         992         991         992         991         991         991         991   991.29999      -32768.000    
         991         991         991         991         991         991         990         991         991         991   990.90002      -32768.000    
         991         992         990         991         991         991         992         991         992         992   991.29999      -32768.000    
         992         991         991         992         991         991         991         991         991         991   991.20001      -32768.000    
         992         992         991         991         991         991         991         991         991         991   991.20001      -32768.000    
         991         991         991         990         991         992         992         992         991         991   991.20001      -32768.000    
         992         991         991         991         991         990         990         991         991         991   990.90002      -32768.000    
         991         991         991         991         991         991         992         991         992         992   991.29999      -32768.000    
         991         990         991         991         992         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         991         991         991         991         991         991         990   990.90002      -32768.000    
         992         991         991         991         992         992         991         991         991         991   991.29999      -32768.000    
         991         991         991         991         990         991         991         990         992         991   990.90002      -32768.000    
         991         992         991         992         992         991         992         991         991         991   991.40002      -32768.000    
         991         991         991         991         991         991         990         991         991         991   990.90002      -32768.000    
         991         991         991         991         992         991         992         991         992         991   991.29999      -32768.000    
         992         992         992         992         992         991         991         992         991         992   991.70001      -32768.000    
         992         992         992         992         991         991         991         992         992         991   991.59998      -32768.000    
         992         992         991         992         991         991         990         991         991         991   991.20001      -32768.000    
         991         992         991         991         991         992         991         991         991         991   991.20001      -32768.000    
         991         991         991         991         991         992         992         991         992         991   991.29999      -32768.000    
         991         992         991         992         992         991         992         991         990         991   991.29999      -32768.000    
         991         990         991         991         991         991         991         991         991         991   990.90002      -32768.000    
         991         991         991         991         992         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         991         991         991         991         991         991         992   991.09998      -32768.000    
         991         991         991         991         991         991         991         992         991         991   991.09998      -32768.000    
         990         991         991         991         992         991         991         991         991         991   991.00000      -32768.000    
         992         991         991         991         991         991         992         991         991         992   991.29999      -32768.000    
         991         992         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         991         991         991         991         992         991         991   991.09998      -32768.000    
         991         991         991         991         991         991         992         992         991         992   991.29999      -32768.000    
         991         991         991         991         992         991         990         991         991         991   991.00000      -32768.000    
         992         991         991         990         990         991         991         991         991         991   990.90002      -32768.000    
         992         991         991         991         991         992         992         991         992         991   991.40002      -32768.000    
         991         991         990         991         991         992         992         991         991         991   991.09998      -32768.000    
         992         991         991         991         991         991         991         992         991         991   991.20001      -32768.000    
         990         992         991         991         991         992         992         991         991         991   991.20001      -32768.000    
         991         991         991         991         992         991         991         991         991         992   991.20001      -32768.000    
         991         992         992         991         991         991         991         992         991         992   991.40002      -32768.000    
         991         990         991         991         991         991         992         992         991         992   991.20001      -32768.000    
         991         991         991         991         992         991         991         991         991         991   991.09998      -32768.000    
         991         991         990         990         991         990         991         991         991         991   990.70001      -32768.000    
         992         991         991         991         991         991         992         992         991         991   991.29999      -32768.000    
         992         991         991         991         991         991         991         991         991         992   991.20001      -32768.000    
         991         991         991         991         990         991         991         991         992         991   991.00000      -32768.000    
         991         991         990         992         991         991         991         991         991         990   990.90002      -32768.000    
         992         991         992         991         991         992         992         992         992         991   991.59998      -32768.000    
         991         991         991         990         991         991         991         992         992         990   991.00000      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         991         991         991         991         992         991         991   991.09998      -32768.000    
         992         991         991         991         991         992         991         992         991         991   991.29999      -32768.000    
         991         991         991         991         992         991         991         991         992         991   991.20001      -32768.000    
         991         991         991         991         991         992         991         991         991         991   991.09998      -32768.000    
         991         992         991         991         992         991         991         991         991         991   991.20001      -32768.000    
         991         992         991         991         992         991         991         991         991         991   991.20001      -32768.000    
         992         992         992         991         991         991         991         991         991         991   991.29999      -32768.000    
         991         991         991         991         991         991         991         992         991         991   991.09998      -32768.000    
         991         991         991         990         991         991         991         992         991         991   991.00000      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         992         992         991         991         991         992         991         992         992   991.50000      -32768.000    
         991         991         991         991         992         991         991         992         991         991   991.20001      -32768.000    
         991         991         991         992         991         992         991         992         992         992   991.50000      -32768.000    
         991         990         991         991         991         991         990         991         991         991   990.79999      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         992         991         991         991         991         992         992         991         991         991   991.29999      -32768.000    
         992         991         991         992         991         991         991         991         991         991   991.20001      -32768.000    
         991         991         991         991         991         991         992         991         991         991   991.09998      -32768.000    
         991         991         992         991         991         991         991         991         991         992   991.20001      -32768.000    
         990         992         991         991         991         992         991         991         991         991   991.09998      -32768.000    
         991         991         990         992         991         991         991         991         991         991   991.00000      -32768.000    
         991         992         990         992         992         991         991         991         991         991   991.20001      -32768.000    
         991         991         991         991         991         991         991         991         991         992   991.09998      -32768.000    
         990         991         991         991         991         991         991         990         991         991   990.79999      -32768.000    
         991         991         991         992         991         991         991         991         992         992   991.29999      -32768.000    
         992         991         991         992         991         991         991         991         992         991   991.29999      -32768.000    
         991         991         991         992         991         991         991         991         991         992   991.20001      -32768.000    
         992         991         991         991         991         991         991         991         992         991   991.20001      -32768.000    
         992         991         990         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         991         991         991         992         992         992         991   991.29999      -32768.000    
         991         991         991         991         991         991         991         991         991         990   990.90002      -32768.000    
         992         992         991         991         991         991         991         991         990         991   991.09998      -32768.000    
         992         992         991         992         991         992         991         992         991         992   991.59998      -32768.000    
         991         991         991         991         991         991         991         991         992         991   991.09998      -32768.000    
         992         991         991         991         991         991         992         991         991         991   991.20001      -32768.000    
         991         991         991         992         992         991         991         991         991         991   991.20001      -32768.000    
         992         991         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         992         991         991         991         991         991         990   991.00000      -32768.000    
         991         991         991         992         991         990         991         991         991         991   991.00000      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         990         991         991         992         991         991         992         991         991         991   991.09998      -32768.000    
         991         992         991         991         991         991         992         992         991         992   991.40002      -32768.000    
         992         992         991         992         991         991         991         992         991         992   991.50000      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         992         991         992         991         992         991         991   991.29999      -32768.000    
         992         991         991         991         991         991         991         991         991         991   991.09998      -32768.000    
         992         992         991         991         991         990         991         991         991         991   991.09998      -32768.000    
         991         991         991         992         992         991         992         991         991         991   991.29999      -32768.000    
         991         991         991         992         992         991         991         991         991         992   991.29999      -32768.000    
         991         991         992         991         991         991         991         991         991         991   991.09998      -32768.000    
         991         991         991         992         991         991         991         992         991         991   991.20001      -32768.000    
         991         991         990         991         991         992         991         991         991         991   991.00000      -32768.000    
         991         991         990         991         991         991         991         992         991         991   991.00000      -32768.000    
         991         991         991         991         991         991         991         991         991         991   991.00000      -32768.000    
         991         991         991         990         991         991         991         991         991         992   991.00000      -32768.000    
