  radiance bb, gain, Radiance space, Space view counts, BB view counts
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000     -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
 -1.00000002E+30  -32768.000      -3.9700000      -999.00000      -999.00000    
